"timestamp","minute","created_at","district","province","location","weather_main","weather_description","main.temp","main.temp_min","main.temp_max","main.feels_like","main.pressure","main.humidity","main.sea_level","main.grnd_level","visibility","wind.speed","wind.deg","longtitude","latitude","components_co","components_no","components_no2","components_o3","components_so2","components_pm2_5","components_pm10","components_nh3"
"2025-04-30 02:51:51.714240000",51,"2025-04-29 20:09:51.714213000","Damnoen Saduak","Ratchaburi","Damnoen Saduak","Clouds","overcast clouds",33.33,33.33,33.35,40.33,1010,68,1010,1009,10000,1.4,163,99.9547,13.5183,171.38,0.2,0.62,20.67,0.29,5.45,6.42,0.7
"2025-04-30 02:51:52.233896000",51,"2025-04-29 20:09:52.233885000","Ban Pong","Ratchaburi","Ban Pong","Clouds","overcast clouds",33.46,33.46,33.46,37.23,1010,50,1010,1008,10000,1.43,145,99.8215,13.8166,203.29,0.26,0.82,22.53,0.34,7.82,9.1,1.06
"2025-04-30 02:51:52.593459000",51,"2025-04-29 20:09:52.593444000","Bang Phae","Ratchaburi","Bang Phae","Clouds","overcast clouds",33.33,33.33,33.33,36.96,1010,50,1010,1009,10000,1.41,156,99.9298,13.6916,175.71,0.21,0.64,19.67,0.28,5.68,6.64,0.85
"2025-04-30 02:51:53.220397000",51,"2025-04-29 20:09:53.220382000","Photharam","Ratchaburi","Photharam","Clouds","overcast clouds",33.32,33.32,33.32,40.32,1010,89,1010,1007,10000,1.28,142,99.85,13.6833,175.71,0.21,0.64,19.67,0.28,5.68,6.64,0.85
"2025-04-30 02:51:53.806976000",51,"2025-04-29 20:09:53.806964000","Pak Tho","Ratchaburi","Pak Tho","Clouds","overcast clouds",32.99,32.99,32.99,34.93,1010,45,1010,997,10000,1.06,125,99.677,13.3876,161.53,0.14,0.38,15.09,0.12,3.91,4.71,0.36
"2025-04-30 02:51:54.270911000",51,"2025-04-29 20:09:54.270899000","Wat Phleng","Ratchaburi","Wat Phleng","Clouds","overcast clouds",33.34,33.32,33.34,40.34,1010,89,1010,1008,10000,1.1,136,99.8696,13.4471,171.38,0.2,0.62,20.67,0.29,5.45,6.42,0.7
"2025-04-30 02:51:54.866869000",51,"2025-04-29 20:09:54.866858000","Ban Kha","Ratchaburi","Ban Kha","Clouds","overcast clouds",28.47,28.47,28.47,28.89,1012,49,1012,954,10000,0.98,89,99.3732,13.3237,175.26,0.07,0.23,27.15,0.09,2.54,3.05,0.25
"2025-04-30 02:51:55.401425000",51,"2025-04-29 20:09:55.401398000","Mueang Phetchaburi","Phetchaburi","Phetchaburi","Clouds","overcast clouds",32.73,32.73,32.73,35.75,1010,50,1010,1009,10000,1.84,147,99.9672,13.0817,162.7,0.19,0.57,22.69,0.31,4.98,5.98,0.42
"2025-04-30 02:51:55.758455000",51,"2025-04-29 20:09:55.758429000","Khao Yoi","Phetchaburi","Khao Yoi","Clouds","overcast clouds",33.31,33.31,33.31,35.77,1010,46,1010,1005,10000,1.29,135,99.8243,13.2403,167.04,0.19,0.6,21.68,0.3,5.21,6.2,0.56
"2025-04-30 02:51:56.319929000",51,"2025-04-29 20:09:56.319915000","Nong Ya Plong","Phetchaburi","Phetchaburi","Clouds","overcast clouds",30.59,30.59,30.59,31.43,1011,47,1011,958,10000,1.06,118,99.4688,13.1259,176.11,0.11,0.35,25.25,0.11,3.45,4.1,0.3
"2025-04-30 02:51:56.680820000",51,"2025-04-29 20:09:56.680809000","Cha-am","Phetchaburi","Cha-am","Clouds","few clouds",31.04,31.04,31.04,36.53,1010,66,1010,1006,10000,2.06,70,99.9667,12.8,173.7,0.16,0.69,24.91,0.3,5.03,5.9,0.4
"2025-04-30 02:51:57.183352000",51,"2025-04-29 20:09:57.183339000","Tha Yang","Phetchaburi","Tha Yang","Clouds","overcast clouds",32.77,32.77,32.77,35.29,1010,48,1010,1006,10000,1.84,153,99.9056,12.9577,168.18,0.17,0.63,23.8,0.31,5,5.94,0.41
"2025-04-30 02:51:57.902502000",51,"2025-04-29 20:09:57.902491000","Ban Lat","Phetchaburi","Ban Lat","Clouds","overcast clouds",32.99,32.99,32.99,35.18,1010,46,1010,1003,10000,1.4,160,99.8379,13.0453,162.7,0.19,0.57,22.69,0.31,4.98,5.98,0.42
"2025-04-30 02:51:58.456233000",51,"2025-04-29 20:09:58.456220000","Ban Laem","Phetchaburi","Ban Laem","Clouds","overcast clouds",33.36,33.36,33.36,37.97,1010,53,1010,1009,10000,1.41,122,99.9877,13.1697,162.7,0.19,0.57,22.69,0.31,4.98,5.98,0.42
"2025-04-30 02:51:58.916383000",51,"2025-04-29 20:09:58.916369000","Kaeng Krachan","Phetchaburi","Phetchaburi","Clouds","overcast clouds",30.84,30.84,30.84,31.63,1011,46,1011,959,10000,0.91,106,99.4634,12.8592,175.17,0.1,0.32,24.81,0.1,3.46,4.02,0.26
"2025-04-30 02:51:59.512734000",51,"2025-04-29 20:09:59.512723000","Mueang Prachuap Khiri Khan","Prachuap Khiri Khan","Prachuap Khiri Khan","Clouds","overcast clouds",31.29,31.29,31.29,34.7,1011,57,1011,1001,10000,2.05,124,99.7841,11.821,216.78,0.33,1,31.04,0.47,6.28,7.04,0.62
"2025-04-30 02:51:59.892595000",51,"2025-04-29 20:09:59.892583000","Kui Buri","Prachuap Khiri Khan","Kui Buri","Clouds","overcast clouds",31.95,31.95,31.95,35.27,1010,54,1010,1003,10000,1.91,127,99.8543,12.0828,190.88,0.23,0.84,31.91,0.41,5.17,6,0.56
"2025-04-30 02:52:00.685451000",52,"2025-04-29 20:10:00.685437000","Thap Sakae","Prachuap Khiri Khan","Thap Sakae","Clouds","overcast clouds",32.21,32.21,32.21,35.53,1011,53,1011,988,10000,1.83,123,99.5716,11.5479,215.33,0.4,1.36,38.64,0.75,6.37,7.16,0.63
"2025-04-30 02:52:01.476427000",52,"2025-04-29 20:10:01.476413000","Bang Saphan","Prachuap Khiri Khan","Bang Saphan","Clouds","broken clouds",32.11,32.11,32.11,37.33,1010,60,1010,1002,10000,1.88,131,99.5118,11.2142,223.31,0.48,1.69,40.53,0.95,7.09,7.99,0.72
"2025-04-30 02:52:02.076808000",52,"2025-04-29 20:10:02.076795000","Bang Saphan Noi","Prachuap Khiri Khan","Bang Saphan Noi","Clouds","broken clouds",30.49,30.49,30.49,34.02,1011,61,1011,992,10000,1.82,136,99.3411,11.0706,226.05,0.41,2.21,42.48,0.83,5.4,6.15,0.77
"2025-04-30 02:52:02.790908000",52,"2025-04-29 20:10:02.790897000","Pran Buri","Prachuap Khiri Khan","Pran Buri","Clouds","overcast clouds",33.9,31.02,33.9,40.9,1010,99,1010,1004,10000,2.26,111,99.9016,12.3849,185.09,0.18,0.8,28.98,0.35,5.11,5.93,0.48
"2025-04-30 02:52:03.184153000",52,"2025-04-29 20:10:03.184131000","Hua Hin","Prachuap Khiri Khan","Hua Hin","Clouds","few clouds",33.89,31.01,33.89,40.89,1010,99,1010,1007,10000,2.06,70,99.9588,12.5707,179.27,0.14,0.75,26.03,0.29,5.05,5.86,0.4
"2025-04-30 02:52:03.701696000",52,"2025-04-29 20:10:03.701683000","Sam Roi Yot","Prachuap Khiri Khan","Sam Roi Yot","Clouds","overcast clouds",33.87,33.87,33.87,38.11,1010,50,1010,1001,10000,1.97,115,99.872,12.2708,185.09,0.18,0.8,28.98,0.35,5.11,5.93,0.48
"2025-04-30 02:52:04.351871000",52,"2025-04-29 20:10:04.351859000","Mueang Surat Thani","Surat Thani","Surat Thani","Clouds","broken clouds",31.67,28.99,31.67,38.67,1011,100,1011,1009,10000,0.89,253,99.3203,9.1364,260.62,1,3.15,39.62,0.96,8.99,10.35,0.36
"2025-04-30 02:52:04.931860000",52,"2025-04-29 20:10:04.931849000","Kanchanadit","Surat Thani","Kanchanadit","Clouds","broken clouds",31.53,31.53,31.53,38.53,1011,77,1011,1009,10000,0.8,27,99.4711,9.1656,300.14,1.42,4.34,38.36,1.31,12.83,14.76,0.49
"2025-04-30 02:52:05.393733000",52,"2025-04-29 20:10:05.393722000","Don Sak","Surat Thani","Don Sak","Clouds","scattered clouds",30.65,30.65,30.65,37.24,1011,72,1011,1008,10000,2.56,102,99.6903,9.3139,349.99,2.71,5.57,29.9,1.39,15.02,17.35,0.6
"2025-04-30 02:52:06.084209000",52,"2025-04-29 20:10:06.084163000","Ko Samui","Surat Thani","Ko Samui","Clouds","few clouds",32.98,32.98,32.98,39.98,1011,66,1011,1010,10000,2.57,130,99.984,9.5822,352.83,3.21,5.22,19.97,1.73,16.75,19.75,1.01
"2025-04-30 02:52:06.739387000",52,"2025-04-29 20:10:06.739376000","Ko Pha-ngan","Surat Thani","Ko Pha Ngan","Clouds","few clouds",32.99,32.99,32.99,39.99,1011,66,1011,1010,10000,2.57,130,100.0224,9.7011,323.96,2.69,4.68,16.89,1.94,16.54,19.82,1.22
"2025-04-30 02:52:07.416012000",52,"2025-04-29 20:10:07.416000000","Chaiya","Surat Thani","Chaiya","Clouds","broken clouds",28.98,28.98,28.98,34.69,1011,80,1011,1008,10000,1.91,104,99.1842,9.3846,262.18,1.05,3.02,33.07,0.67,5.85,6.77,0.32
"2025-04-30 02:52:08.026744000",52,"2025-04-29 20:10:08.026732000","Tha Chana","Surat Thani","Tha Chana","Clouds","scattered clouds",30.35,30.35,30.35,37.35,1011,77,1011,1008,10000,2.17,119,99.165,9.5722,303.1,1.52,4.09,25.3,0.74,6.54,7.59,0.41
"2025-04-30 02:52:08.617058000",52,"2025-04-29 20:10:08.617030000","Khiri Rat Nikhom","Surat Thani","Tha Khanon","Clouds","few clouds",28.88,28.88,28.88,33.79,1011,77,1011,995,10000,1.3,68,98.9555,9.0327,197.7,0.4,1.37,40.77,0.45,4.15,4.77,0.15
"2025-04-30 02:52:09.129869000",52,"2025-04-29 20:10:09.129857000","Ban Ta Khun","Surat Thani","Tha Khanon","Clouds","few clouds",30.3,30.3,30.3,37.3,1011,76,1011,990,10000,1.2,73,98.87,9,170.29,0.08,0.66,46.32,0.41,3.68,4.22,0.09
"2025-04-30 02:52:09.718684000",52,"2025-04-29 20:10:09.718672000","Phanom","Surat Thani","Phanom","Clouds","scattered clouds",30.16,30.16,30.16,36.47,1011,74,1011,990,10000,1.03,71,98.8133,8.855,170.29,0.08,0.66,46.32,0.41,3.68,4.22,0.09
"2025-04-30 02:52:10.340497000",52,"2025-04-29 20:10:10.340485000","Tha Chang","Sing Buri","Tha Chang","Clouds","broken clouds",33.88,33.88,33.88,38.13,1010,50,1010,1010,10000,1.3,216,100.3891,14.7795,592.82,0.63,3.33,82.96,1.98,54.53,60.52,4.3
"2025-04-30 02:52:11.105158000",52,"2025-04-29 20:10:11.105147000","Ban Na San","Surat Thani","Ban Na San","Clouds","overcast clouds",32.44,32.44,32.44,39.44,1011,72,1011,988,10000,0.61,268,99.3696,8.8084,229.59,0.39,2.42,47.26,1.01,9.08,10.41,0.3
"2025-04-30 02:52:11.682745000",52,"2025-04-29 20:10:11.682733000","Ban Na Doem","Surat Thani","Ban Na Doem","Clouds","broken clouds",31.61,31.61,32.94,38.61,1011,77,1011,1008,10000,0.21,287,99.2462,8.9351,229.59,0.39,2.42,47.26,1.01,9.08,10.41,0.3
"2025-04-30 02:52:12.342406000",52,"2025-04-29 20:10:12.342394000","Khian Sa","Surat Thani","Khian Sa","Clouds","broken clouds",32.95,32.95,32.95,39.95,1011,87,1011,1010,10000,0.36,260,99.1942,8.8408,179.78,0.1,0.88,48.72,0.54,4.47,5.12,0.13
"2025-04-30 02:52:12.848451000",52,"2025-04-29 20:10:12.848423000","Wiang Sa","Nan","Wiang Sa","Clouds","overcast clouds",27.91,27.91,27.91,29.21,1012,59,1012,974,10000,0.38,125,100.7275,18.5509,1014.55,0.74,8.92,57.72,1.28,62.06,63.8,10.55
"2025-04-30 02:52:13.333318000",52,"2025-04-29 20:10:13.333293000","Phrasaeng","Surat Thani","Phrasaeng","Clouds","broken clouds",32.97,32.97,32.97,39.97,1011,87,1011,1007,10000,0.61,142,99.2483,8.5683,188.45,0.18,1.24,42.13,0.59,5.64,6.89,0.22
"2025-04-30 02:52:13.839283000",52,"2025-04-29 20:10:13.839263000","Phunphin","Surat Thani","Tha Kham","Clouds","few clouds",31.64,28.96,31.64,38.64,1011,100,1011,1009,10000,0.89,253,99.2319,9.1097,260.62,1,3.15,39.62,0.96,8.99,10.35,0.36
"2025-04-30 02:52:14.387041000",52,"2025-04-29 20:10:14.387008000","Chai Buri","Surat Thani","Chai Buri","Clouds","broken clouds",30.87,30.87,30.87,37.25,1011,70,1011,1001,10000,1.06,110,99.0767,8.4628,179.72,0.09,0.76,44.47,0.45,4.15,5.06,0.16
"2025-04-30 02:52:14.908170000",52,"2025-04-29 20:10:14.908158000","Vibhavadi","Surat Thani","Takuk Nuea","Clouds","scattered clouds",28.71,28.71,28.86,33.36,1011,77,1011,993,10000,1.83,77,98.9789,9.2389,225.02,0.71,2.08,35.24,0.5,4.63,5.32,0.21
"2025-04-30 02:52:15.381558000",52,"2025-04-29 20:10:15.381544000","Mueang Chumphon","Chumphon","Chumphon","Clouds","overcast clouds",31.83,31.83,31.83,38.83,1010,68,1010,1005,10000,1.68,123,99.1803,10.4931,268.23,0.74,4.45,40.45,0.94,5.52,6.18,0.89
"2025-04-30 02:52:15.994111000",52,"2025-04-29 20:10:15.994098000","Tha Sae","Chumphon","Tha Sae","Clouds","broken clouds",30.9,30.9,30.9,36.19,1010,66,1010,1002,10000,1.84,128,99.1733,10.665,281.53,0.65,5.19,46.82,1.19,5.76,6.49,1.22
"2025-04-30 02:52:16.468474000",52,"2025-04-29 20:10:16.468462000","Pathio","Chumphon","Pathio","Clouds","few clouds",30.97,30.97,30.97,37.97,1010,74,1010,1007,10000,0.51,0,99.3183,10.7083,237.27,0.51,3.65,36.4,0.91,5.82,6.71,1.01
"2025-04-30 02:52:17.025395000",52,"2025-04-29 20:10:17.025382000","Lang Suan","Chumphon","Lang Suan","Clouds","scattered clouds",30.61,30.61,30.61,36.29,1011,69,1011,1002,10000,2.38,119,99.0783,9.945,262.32,1.11,3.35,27.05,0.55,5.55,6.24,0.29
"2025-04-30 02:52:17.454879000",52,"2025-04-29 20:10:17.454868000","Lamae","Chumphon","Lamae","Clouds","few clouds",30.29,30.29,30.29,36.55,1011,73,1011,1002,10000,2.05,115,99.0917,9.7683,282.67,1.31,3.72,26.18,0.64,6.04,6.92,0.35
"2025-04-30 02:52:17.853745000",52,"2025-04-29 20:10:17.853733000","Phato","Chumphon","Phato","Clouds","scattered clouds",30.13,30.13,30.13,35.11,1011,69,1011,981,10000,1.79,107,98.7767,9.7917,196.24,0.47,1.37,34.13,0.29,3.53,3.97,0.13
"2025-04-30 02:52:18.351691000",52,"2025-04-29 20:10:18.351679000","Sawi","Chumphon","Sawi","Clouds","broken clouds",31.3,31.3,31.3,36.88,1011,65,1011,1002,10000,2.14,120,99.0916,10.2301,255.07,0.82,3.71,34.15,0.7,5.29,5.87,0.56
"2025-04-30 02:52:18.847587000",52,"2025-04-29 20:10:18.847537000","Mueang Ranong","Ranong","Ranong","Clouds","scattered clouds",31.01,31.01,31.01,37.63,1011,70,1011,992,10000,1.11,128,98.6397,9.9724,191.46,0.4,1.26,34.08,0.25,3.4,3.78,0.11
"2025-04-30 02:52:19.534867000",52,"2025-04-29 20:10:19.534855000","La-un","Ranong","La-Un","Clouds","broken clouds",31.05,31.05,31.05,36.56,1011,66,1011,990,10000,1.54,118,98.75,10.115,186.69,0.33,1.15,34.03,0.21,3.28,3.6,0.1
"2025-04-30 02:52:20.080858000",52,"2025-04-29 20:10:20.080826000","Kapoe","Ranong","Kapoe","Clouds","scattered clouds",31.03,31.03,31.03,37.68,1011,70,1011,989,10000,0.61,106,98.5961,9.5853,149.46,0.04,0.17,38.66,0.13,2.21,2.43,0.01
"2025-04-30 02:52:20.701041000",52,"2025-04-29 20:10:20.701030000","Kra Buri","Ranong","Kra Buri","Clouds","broken clouds",31.16,31.16,31.16,35.98,1011,63,1011,998,10000,1.74,111,98.7883,10.4317,195.48,0.28,1.62,38.99,0.37,3.35,3.7,0.33
"2025-04-30 02:52:21.266822000",52,"2025-04-29 20:10:21.266810000","Suk Samran","Ranong","Suk Samran","Clouds","scattered clouds",28.82,28.82,28.82,32.7,1011,72,1011,991,10000,0.41,184,98.43,9.345,150.05,0.03,0.19,39.61,0.14,2.18,2.42,0.01
"2025-04-30 02:52:21.637101000",52,"2025-04-29 20:10:21.637089000","Mueang Phangnga","Phang Nga","Phang Nga","Clouds","broken clouds",30.75,30.75,30.75,35.83,1011,66,1011,996,10000,1.1,102,98.5299,8.4509,145.78,0.02,0.18,37.13,0.1,1.5,1.91,0.03
"2025-04-30 02:52:22.011429000",52,"2025-04-29 20:10:22.011417000","Ko Yao","Phang Nga","Ko Yao","Clouds","broken clouds",27.9,27.9,27.9,31.28,1011,76,1011,1010,10000,2.2,67,98.6,8.117,151.42,0.03,0.28,37.27,0.15,1.89,2.55,0.07
"2025-04-30 02:52:22.749809000",52,"2025-04-29 20:10:22.749798000","Kapong","Phang Nga","Kapong","Clouds","overcast clouds",30.81,30.81,30.81,36.81,1011,69,1011,981,10000,0.74,95,98.4754,8.7414,148.5,0.03,0.19,39.33,0.13,1.81,2.15,0.02
"2025-04-30 02:52:23.296259000",52,"2025-04-29 20:10:23.296216000","Takua Thung","Phang Nga","Takua Thung","Clouds","scattered clouds",30.94,30.94,30.94,37.44,1011,70,1011,1008,10000,0.8,129,98.3895,8.2843,132.81,0.01,0.12,33.59,0.06,0.96,1.36,0.02
"2025-04-30 02:52:23.747560000",52,"2025-04-29 20:10:23.747548000","Takua Pa","Phang Nga","Takua Pa","Clouds","overcast clouds",30.19,30.19,30.19,35.76,1011,71,1011,999,10000,0.13,184,98.3389,8.8688,140.31,0.02,0.15,37.44,0.1,1.57,1.8,0.01
"2025-04-30 02:52:24.368665000",52,"2025-04-29 20:10:24.368653000","Khura Buri","Phang Nga","Khura Buri","Clouds","broken clouds",28.43,28.43,28.43,31.84,1011,72,1011,988,10000,0.52,148,98.4081,9.1897,150.63,0.03,0.2,40.56,0.14,2.15,2.41,0.02
"2025-04-30 02:52:24.978390000",52,"2025-04-29 20:10:24.978378000","Thap Put","Phang Nga","Thap Put","Clouds","broken clouds",29.4,29.4,29.4,32.82,1011,66,1011,990,10000,1.29,87,98.6321,8.5377,157.11,0.04,0.37,39.58,0.22,2.38,2.96,0.07
"2025-04-30 02:52:25.355692000",52,"2025-04-29 20:10:25.355681000","Thai Mueang","Phang Nga","Thai Mueang","Clouds","broken clouds",28.61,28.61,28.61,31.73,1011,69,1011,1003,10000,1.06,208,98.3129,8.49,135.31,0.02,0.13,34.87,0.07,1.17,1.51,0.02
"2025-04-30 02:52:25.752864000",52,"2025-04-29 20:10:25.752853000","Mueang Krabi","Krabi","Ban Phru Nai","Clouds","overcast clouds",28.07,28.07,28.07,31.51,1011,75,1011,1011,10000,2.26,32,98.7629,7.7769,143.72,0.02,0.15,37,0.08,1.41,2.08,0.05
"2025-04-30 02:52:26.120249000",52,"2025-04-29 20:10:26.120225000","Khao Phanom","Krabi","Khao Phanom","Clouds","few clouds",28.78,28.78,28.78,34.97,1011,84,1011,997,10000,2.06,10,99.0492,8.2647,179.69,0.08,0.7,42.33,0.4,3.99,5.02,0.18
"2025-04-30 02:52:26.484079000",52,"2025-04-29 20:10:26.484067000","Ko Lanta","Krabi","Ko Lanta Yai","Clouds","scattered clouds",29.23,29.23,29.23,34.93,1011,78,1011,1010,10000,2.39,68,99.094,7.5307,164.47,0.03,0.22,44.78,0.1,2.38,2.76,0.11
"2025-04-30 02:52:26.855917000",52,"2025-04-29 20:10:26.855903000","Khlong Thom","Krabi","Khlong Thom","Clouds","overcast clouds",29.06,29.06,29.06,32.86,1011,70,1011,1004,10000,1.59,89,99.145,7.9533,170.12,0.05,0.4,43.96,0.2,2.99,3.58,0.13
"2025-04-30 02:52:27.212902000",52,"2025-04-29 20:10:27.212889000","Ao Luek","Krabi","Ao Luek","Clouds","broken clouds",30.84,30.84,30.84,36.88,1011,69,1011,1001,10000,1.02,108,98.7217,8.3775,155.27,0.04,0.34,37.4,0.18,2.13,2.78,0.08
"2025-04-30 02:52:27.588903000",52,"2025-04-29 20:10:27.588885000","Plai Phraya","Krabi","Plai Phraya","Clouds","broken clouds",30.57,30.57,30.57,35.93,1011,68,1011,998,10000,1.23,91,98.8628,8.5333,168.42,0.07,0.57,42.03,0.33,3.27,4.01,0.12
"2025-04-30 02:52:27.949280000",52,"2025-04-29 20:10:27.949268000","Lam Thap","Krabi","Lam Thap","Clouds","overcast clouds",30.7,30.7,30.7,36.52,1011,69,1011,1000,10000,1.93,94,99.2917,8.0717,167.64,0.07,0.55,40.6,0.31,3.77,4.77,0.21
"2025-04-30 02:52:28.324550000",52,"2025-04-29 20:10:28.324539000","Nuea Khlong","Krabi","Nuea Khlong","Clouds","few clouds",29,29,29,35.64,1011,84,1011,1006,10000,2.06,10,99.0036,8.0747,174.9,0.06,0.55,43.15,0.3,3.49,4.3,0.15
"2025-04-30 02:52:28.679774000",52,"2025-04-29 20:10:28.679762000","Mueang Yala","Yala","Yala","Clouds","overcast clouds",31.16,31.16,31.16,37.12,1011,67,1011,1002,10000,2.39,96,101.2843,6.5464,765.35,4.3,19.04,20.23,6.68,21.84,25.79,15.25
"2025-04-30 02:52:29.047891000",52,"2025-04-29 20:10:29.047879000","Betong","Yala","Betong","Clouds","overcast clouds",28.83,28.83,28.83,30.9,1011,61,1011,953,10000,0.76,72,101.228,5.8612,587.81,3.17,9.63,29.74,2.53,20.61,24,2.9
"2025-04-30 02:52:29.410451000",52,"2025-04-29 20:10:29.410438000","Bannang Sata","Yala","Ban Nang Sata","Clouds","overcast clouds",30.6,30.6,30.6,34.48,1011,62,1011,980,10000,1.64,81,101.2775,6.2567,706.98,3.93,15.95,23.36,5.32,21.43,25.19,11.19
"2025-04-30 02:52:29.769106000",52,"2025-04-29 20:10:29.769077000","Than To","Yala","Than To","Clouds","overcast clouds",29.76,29.76,29.76,32.76,1011,62,1011,963,10000,1.03,62,101.2555,6.0809,647.8,3.55,12.81,26.53,3.93,21.02,24.59,7.07
"2025-04-30 02:52:30.145427000",52,"2025-04-29 20:10:30.145415000","Yaha","Yala","Ka Bang","Clouds","overcast clouds",28.98,28.98,28.98,31.47,1011,63,1011,989,10000,2.04,76,101.1154,6.4023,784.14,4.75,24.43,24.35,9.61,17.77,21.7,17.25
"2025-04-30 02:52:30.513268000",52,"2025-04-29 20:10:30.513257000","Raman","Yala","Raman","Clouds","broken clouds",31.19,31.19,31.19,38.19,1011,99,1011,999,10000,2.19,97,101.434,6.4902,746.79,3.85,13.79,16.21,3.83,25.9,29.88,13.3
"2025-04-30 02:52:30.866979000",52,"2025-04-29 20:10:30.866945000","Kabang","Yala","Ka Bang","Clouds","overcast clouds",29.13,29.13,29.13,31.58,1011,62,1011,985,10000,1.87,74,100.9753,6.3666,622.54,3.54,20.86,39.71,8.87,12.46,15.5,13.87
"2025-04-30 02:52:31.217107000",52,"2025-04-29 20:10:31.217095000","Krong Pinang","Yala","Krong Pi Nang","Clouds","broken clouds",30.17,30.17,30.17,34.48,1011,66,1011,991,10000,2.23,81,101.2555,6.3995,706.98,3.93,15.95,23.36,5.32,21.43,25.19,11.19
"2025-04-30 02:52:31.580882000",52,"2025-04-29 20:10:31.580870000","Mueang Narathiwat","Narathiwat","Narathiwat","Clouds","few clouds",30.01,30.01,30.01,36.07,1011,74,1011,1006,10000,2.06,160,101.8231,6.4264,340.12,1.37,4.96,25,1.49,11.69,13.69,5.06
"2025-04-30 02:52:31.941580000",52,"2025-04-29 20:10:31.941562000","Tak Bai","Narathiwat","Tak Bai","Clouds","scattered clouds",30.57,30.57,30.99,36.74,1011,71,1011,1010,10000,1.41,111,102.0546,6.2595,210.21,0.76,2.6,24.37,0.66,5.5,6.85,0.93
"2025-04-30 02:52:32.300094000",52,"2025-04-29 20:10:32.300084000","Bacho","Narathiwat","Mai Kaen","Clouds","few clouds",30.02,30.02,31.27,36.09,1011,74,1011,1006,10000,2.06,160,101.65,6.617,459.37,2.55,7.92,18.07,2.28,16.03,19.02,9.07
"2025-04-30 02:52:32.675828000",52,"2025-04-29 20:10:32.675817000","Yi-ngo","Narathiwat","Yi-ngo","Clouds","few clouds",29.99,29.99,31.24,36.01,1011,74,1011,1004,10000,2.06,160,101.7004,6.4166,544.58,2.62,9.4,20.58,2.67,18.8,21.79,9.2
"2025-04-30 02:52:33.027855000",52,"2025-04-29 20:10:33.027838000","Ra-ngae","Narathiwat","Ra-ngae","Clouds","broken clouds",29.77,29.77,29.77,33.6,1011,66,1011,997,10000,1.82,95,101.705,6.255,566.13,2.98,9.87,18.47,2.61,19.11,22.31,6.87
"2025-04-30 02:52:33.513489000",52,"2025-04-29 20:10:33.513469000","Rueso","Narathiwat","Rueso","Clouds","broken clouds",31.04,29.79,31.04,38.04,1011,99,1011,996,10000,2.02,98,101.5149,6.3745,747.35,4.11,13.57,15.47,3.6,25.91,30.04,9.89
"2025-04-30 02:52:33.868149000",52,"2025-04-29 20:10:33.868136000","Si Sakhon","Narathiwat","Si Sakhon","Clouds","broken clouds",30.73,30.73,30.73,35.26,1011,64,1011,982,10000,1.81,87,101.5126,6.1936,747.85,4.36,13.34,14.72,3.36,25.92,30.2,6.44
"2025-04-30 02:52:34.218694000",52,"2025-04-29 20:10:34.218661000","Waeng","Narathiwat","Waeng","Clouds","broken clouds",31.03,31.03,31.03,36.23,1011,65,1011,996,10000,1.02,97,101.8619,5.9004,475.83,2.79,8.57,14.64,1.89,13.54,16.36,1.63
"2025-04-30 02:52:34.562798000",52,"2025-04-29 20:10:34.562786000","Sukhirin","Narathiwat","Sukhirin","Clouds","overcast clouds",30.42,30.42,30.42,34.57,1011,64,1011,981,10000,1.24,87,101.7381,5.9151,608.56,3.68,10.78,14.32,2.49,19.73,23.36,2.26
"2025-04-30 02:52:34.941429000",52,"2025-04-29 20:10:34.941417000","Su-ngai Kolok","Narathiwat","Su-ngai Kolok","Clouds","scattered clouds",31.2,31.2,31.2,37.22,1011,67,1011,1004,10000,1.14,104,101.9667,6.0333,432.31,2.33,7.41,17.99,1.76,12.92,15.47,2.74
"2025-04-30 02:52:35.344911000",52,"2025-04-29 20:10:35.344899000","Su-ngai Padi","Narathiwat","Su-ngai Padi","Clouds","broken clouds",31.02,31.02,31.02,36.48,1011,66,1011,1000,10000,1.22,101,101.8814,6.0858,432.31,2.33,7.41,17.99,1.76,12.92,15.47,2.74
"2025-04-30 02:52:35.865976000",52,"2025-04-29 20:10:35.865943000","Chanae","Narathiwat","Chanae","Clouds","broken clouds",30.36,30.36,30.36,34.44,1011,64,1011,983,10000,1.42,92,101.69,6.111,587.45,3.33,10.33,16.39,2.55,19.42,22.83,4.55
"2025-04-30 02:52:36.313763000",52,"2025-04-29 20:10:36.313750000","Cho-airong","Narathiwat","Cho-airong","Clouds","scattered clouds",31.06,31.06,31.06,36.87,1011,67,1011,1003,10000,1.62,98,101.8472,6.2301,387.07,1.86,6.21,21.44,1.63,12.3,14.58,3.88
